Unnamed: 0;Clothing.ID;Age;Title;Review.Text;Rating;Recommended.IND;Positive.Feedback.Count;Division.Name;Department.Name;Class.Name;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Review.Sentiment;Title.Sentiment;Review.Sentiment.Numeric;Title.Sentiment.Numeric
19058;952;40;Must have!;Love this vest!  just got it in the mail last week and i have already worn it twice with two different looks.  it's timeless and can be worn in so many fun ways!;5.0;1;0;General Petite;Tops;Sweaters;;;;;;;;;positive;negative;1;-1
19059;1094;53;Beautiful summer dress!;I ordered a sp which is normally the size i wear from retailer i'm 5ft and 129lbs. and there is so much extra material on the bottom part of the dress. it would make a beautiful summer dress if it was at least 2inches narrower on the bottom. unfortunately they are out of the xsp which would be perfect. still contemplating whether to keep or return.;4.0;1;0;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
19060;1077;47;Gorgeous print;"I sized down in this dress from a 6 to a 4 (32d-31-38). the 6 was too blousy in the bust and it did feel ""sack-like"". i sized down and suddenly it looked great--fitted enough through the bust and hips. be warned--this dress has to be pulled over your head. the fit in the bust will determine a lot. i am tall--almost 5' 9"" and the length was great--similar to the model in the photo. the cream and black print is gorgeous.";4.0;1;2;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
19066;952;44;Perfect;This is the perfect duster! transitions you perfectly from summer to fall without being an overly heavy piece. simple and classic! i know i will get a lot of wear out of this item!;5.0;1;2;General Petite;Tops;Sweaters;;;;;;;;;positive;positive;1;1
19069;850;58;So pretty!;"I love this top! nice lightweight material but not too sheer. runs a little big and may be slightly too boxy for some people; for me it was perfect.";5.0;1;0;General;Tops;Blouses;;;;;;;;;positive;positive;1;1
19072;967;26;Perfect jacket for cool summer nights;I love this jacket! it is stylish and is ideal for a casual night out;5.0;1;1;General;Jackets;Jackets;;;;;;;;;positive;positive;1;1
19073;39;31;Sexy and classic;This is my first time purchasing a bra from this brand and i am in love. the style and quality are amazing. it is the most comfortable bra i owned to date and i will be buying more from this line. it provides a lift without all of the uncomfortable padding which requires continuous adjusting. i am saying goodbye to vs forever. i got this in red and the bra looks more expensive than it actually is and the fit is simply amazing.it is sexy and classic at the same time.;5.0;1;2;Initmates;Intimate;Intimates;;;;;;;;;positive;positive;1;1
19079;850;58;Boxy;This top is too boxy and has too much going on. it should have no buttons or different ones.;2.0;0;0;General;Tops;Blouses;;;;;;;;;negative;negative;-1;-1
19082;850;28;Beautiful blouse!;I found this while shopping at my local retailer and loved it. i was able to size down from my normal 10 to a 6. i got the warm white and it's lovely - couldn't wait to wear it. the detail is so pretty and love the buttons and 3/4 length sleeves - i am thrilled! i couldn't be happier!;5.0;1;0;General;Tops;Blouses;;;;;;;;;positive;positive;1;1
19099;426;29;So excited but then this;"I love the pants and it's so soft and they're great. today was the first day i wore them for more than just a try on and i noticed a hole. that's super disappointing but i'm hoping it was just bad luck ;(";4.0;1;0;Initmates;Intimate;Lounge;;;;;;;;;positive;positive;1;1
19101;906;30;Comfy and cute;Very comfortable sweater. the material is very soft and not itchy at all. i had the hardest time deciding between sizes. the medium was slightly longer and loose through the arms. a bit of a boxy shape. the small was slightly more fitted through the arms and instead of hanging straight had a slight fit and flare look to it but still loose. ended up going with a small since it was less boxy. it's a sweater that can look more put together or more laid back just depending on sizing but overall love;5.0;1;0;General;Tops;Fine gauge;;;;;;;;;positive;positive;1;1
19102;1015;48;Gorgeous skirt;Absolutely love this skirt. it is well made and fits as normal. i love the fact that it can be dressed up or down.;5.0;1;0;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19106;997;53;The skirt has a pretty stained glass look;"Pretty cut out design. it is a great length for work but it is also unique enough to get compliments. the skirt seems true to size but the waist does not have a lot of ""give."" in this regard it may seem a little small.";5.0;1;0;General Petite;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19141;453;22;Shorts aren't what they were;Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.;2.0;0;1;General;Bottoms;Shorts;;;;;;;;;positive;negative;1;-1
19148;1121;31;Worth the price;This coat is absolutely beautiful. the fabric is soft and almost silky and the style is timeless. i ordered an xs and it fits true to size and has excellent quality.;5.0;1;3;General;Jackets;Outerwear;;;;;;;;;positive;negative;1;-1
19156;1015;52;5;1;0.0;General;Bottoms;Skirts;;;;;;;;;;;negative;negative;-1;-1
19157;453;37;Love these;"I've been buying and returning several denim shorts lately searching for the right pair. these are fantastic. they are so so soft and comfy. i'd say they run slightly big but not to the point where i needed to size down like i do with the hyphen chinos. love that they are not so short but not too long either and can be adjusted by how you roll them. these are a nice medium wash and i am 5'5"" 110 lbs and went w my normal size 26. seems like they may stretch out a little but that's ok bc then they";5.0;1;5;General;Bottoms;Shorts;;;;;;;;;positive;positive;1;1
19159;1015;34;Beautiful skirt!;I am very pleased with this skirt! you can tell it is very well made and is just beautiful! very true to size!;5.0;1;0;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19160;1078;34;Terrible zipper!;"This product has a terrible zipper that ultimately caused me to return the dress. it's pretty bad when it won't even zip up on the hanger. such a beautiful dress; it broke my heart!";1.0;0;0;General;Dresses;Dresses;;;;;;;;;negative;negative;-1;-1
19162;1121;25;Flirty trench!;So happy this came back into stock! beautiful trench! love the flared skirt. the coat is perfect for the warming weather here on the east coast. it adds elegance and sophistication to any outfit. a must!;5.0;1;2;General;Jackets;Outerwear;;;;;;;;;positive;positive;1;1
19168;1121;51;I agree with the other reviews that the sleeves can be tight even for those with slim arms. life would be great in this coat if my arms were always down by my sides. but when i lift my arms that's another story. i also agree that the material wrinkles easily. this is a high-maintenance item as far as pressing and ironing goes. it is a very pretty feminine coat but i would reconsider this only if it goes on sale.;3;1.0;3;General;Jackets;Outerwear;;;;;;;;;;negative;negative;-1;-1
19173;1025;24;5;1;0.0;General;Bottoms;Jeans;;;;;;;;;;;negative;negative;-1;-1
19175;906;25;Wanted to love it but...;I really wanted to love this sweater after reading the reviews but when i received it i was sadly disappointed. it is pretty boxy and not much shape. could be cute for casual outfits but i was looking for some dressier sweaters.;3.0;0;0;General;Tops;Fine gauge;;;;;;;;;neutral;negative;0;-1
19176;868;45;Huge;This is a beautiful top but the xs was literally 4-6 inches too wide. very disappointing! i am thin and tall but this was a maternity top on me. i don't usually wear xxs. it is much more voluminous than it appears in the picture and it is definitely gray and blue not white.;2.0;0;10;General;Tops;Knits;;;;;;;;;negative;negative;-1;-1
19178;1121;28;Cannot wait for spring!;I saw this trench in an email a couple weeks back and instantly fell in love. i bought it for myself for my birthday and got it just the other day and it is just as beautiful in person as it is online. fits true to size and is so flattering. i love the true navy color and cannot wait to wear this on cool spring nights!!;5.0;1;1;General;Jackets;Outerwear;;;;;;;;;positive;positive;1;1
19183;1089;34;Shimmering green classic cocktail dress;I love this dress because it is everything i have been looking for. it is flattering because of the details and it gives the illusion of an hourglass figure if you don't have one. i love that it has sleeves because sometimes i just don't feel like finding a shawl or bolero or whatever in case i get suddenly anxious about my arms. the green is dark and shimmering almost like lace over jewel tone emerald. love.;5.0;1;23;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
19187;1020;36;Summer perfection!;I'm so in love with this skirt. i sized up to a 4 (i'm typically a 2 in maeve) and it's pure perfection. i had to steam it after getting home from the store because it wrinkled up pretty quickly. wore it with my copper birks and a chambray top but i can see this being dressed up for work as well. took off a star due to his easily it wrinkled.;4.0;1;1;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19190;1079;35;5;1;0.0;General;Dresses;Dresses;;;;;;;;;;;negative;negative;-1;-1
19193;1020;42;Sweet summer patterns;"Love the pattern play on this skirt! i had to size up to a 6 (i usually take a 2 or 4 in skirts) as it was too snug in the hips/waist. going up a size worked well and the hem hit me at the knee (i'm 5' 6""). thought it looked cute with the cloth & stone chambray tank :)";5.0;1;3;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19198;1078;37;Small in bust;I ordered this dress in the blue color. it is lovely in person - but the petite seemed to run smaller than most petite dresses i buy from retailer. i ordered a 2p - and it was tight in the bust on me. i imagine a 4p would be perfect. i am 117 5'3 34b.;4.0;1;1;General;Dresses;Dresses;;;;;;;;;positive;negative;1;-1
19199;1080;51;Gorgeous dress;"Online this dress caught my eye but the reviews seemed to indicate there was something weird with the length so i did not want to order it online and have to send it back etc...because i am 5'5"" and did not know weather to get the petite or the regular! my local store had it and i bought a regular small and it is not too long. it comes just to the ground in the back like any other maxi. it is super comfortable and gorgeous! i am not sure where i am going in it yet....but it was just too pretty o";5.0;1;1;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
19202;1020;43;Vibrant colors;Skirt is made well and beautiful colors. runs a tad small. i am typically a 4/6 and i ordered the 8 (based on other reviews) and it fit well.;4.0;1;0;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
19205;1020;39;Great skirt;This skirt is adorable. there is no give to it though. i usually wear a 4/6 and got the 4 and i can't gain a pound or it won't zip. it is perfect for spring and summer. i'm 5'8 135.;5.0;1;0;General;Bottoms;Skirts;;;;;;;;;positive;positive;1;1
